duplicates,sort,signataires,concurrents,legislature,signataire_special,nb_signataires,id,expose_ln,majorite,text_ln,groupes
1,Adopté,"M. Pahun,  M. Lagleize, M. Bolo, Mme Deprez-Audebert, M. Mathiasin, M. Ramos, M. Turquois, M. Barrot, Mme Elimas, Mme Florennes, M. Garcia, M. Lainé, Mme Lasserre-David, M. Mignola, Mme Poueyto, M. Balanant, Mme Bannier, Mme Benin, M. Berta, M. Bourlanges, M. Bru, M. Cubertafon, Mme de Sarnez, Mme de Vaucouleurs, M. Duvergé, Mme El Ha&iuml;ry, Mme Essayan, M. Fanget, M. Fesneau, M. Fuchs, Mme Gallerneau, M. Hammouche, M. Isaac-Sibille, Mme Jacquier-Laforge, M. Joncour, M. Laqhila, M. Latombe, Mme Luquet, M. Mattei, Mme Mette, M. Michel-Kleisbauer, M. Millienne, M. Frédéric Petit, Mme Maud Petit, Mme Vichnievsky, M. Waserman",8,15,,47,32997,357,True,726,MODEM
1,Tombe,"Mme Faucillon,  Mme Buffet, Mme Bello, M. Brotherson, M. Bruneel, M. Dharréville, M. Chassaigne, M. Dufrègne, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Peu, M. Fabien Roussel, M. Serville, M. Wulfranc",13,15,,16,33003,767,False,112,GDR
1,Adopté,M. Pietraszewski,21,15,,1,236,32,True,115,LREM
1,Retiré avant séance,"Mme Colboc,  M. Anglade, M. Attal, M. Léna&iuml;ck Adam, Mme Ali, Mme Amadou, Mme Bergé, M. Bois, Mme Brugnera, Mme Calvez, Mme Cazarian, Mme Charrière, Mme Charvier, M. Claireaux, M. Cormier-Bouligeon, Mme Jacqueline Dubois, Mme Frédérique Dumas, M. Freschi, M. Galbadon, M. Gérard, Mme Gomez-Bassac, M. Henriet, Mme Hérin, M. Kerlogot, Mme Lang, M. Le Bohec, Mme Liso, Mme M&ouml;rch, Mme Muschotti, Mme Piron, Mme Racon-Bouzon, M. Raphan, Mme Rilhac, Mme Rist, Mme Rixain, M. Cédric Roussel, M. Sorre, M. Testé, Mme Thill, M. Vignal, M. Ferrand, les membres du groupe La République en Marche",20,15,,41,33005,1752,True,426,LREM
1,Rectifié,"M. Taché,  M. Ferrand, Mme Bagarry, M. Belhaddad, M. Bonnell, M. Borowczyk, M. Chiche, Mme Cloarec, M. Da Silva, M. Marc Delatte, Mme Dufeu Schubert, Mme Fabre, Mme Gaillot, Mme Grandjean, Mme Granjus, Mme Iborra, Mme Janvier, Mme Khattabi, M. Laabid, Mme Lazaar, Mme Lecocq, M. Maillard, M. Mesnier, M. Michels, Mme Valérie Petit, Mme Peyron, Mme Pitollat, Mme Mireille Robert, Mme Romeiro Dias, Mme Tamarelle-Verhaeghe, M. Taquet, M. Touraine, Mme Toutut-Picard, M. Véran, Mme Vidal, Mme Vignon, Mme Wonner",2,15,,38,239,670,True,212,LREM
1,Retiré,"Mme Panot,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",18,15,,17,240,859,False,515,LFI
1,Irrecevable,"Mme Panot,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",18,15,,17,241,313,False,140,LFI
1,Non soutenu,M. Lejeune,14,15,,1,33012,335,True,88,LREM
1,Non soutenu,M. Dharréville,27,15,,1,245,740,False,104,GDR
1,Tombe,"M. Corbière,  Mme Autain, M. Bernalicis, M. Coquerel, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",14,15,,17,33014,1413,False,192,LFI
1,Adopté,"M. Dharréville,  M. Azerot, Mme Bello, M. Brotherson, M. Bruneel, Mme Buffet, M. Chassaigne, M. Dufrègne, Mme Faucillon, M. Jumel, M. Lecoq, M. Nilor, M. Peu, M. Fabien Roussel, M. Serville, M. Wulfranc",10,15,,16,250,485,False,172,GDR
1,Retiré,"M. Alauzet,  Mme Pompili, M. Chalumeau, Mme Charvier, Mme Mireille Robert",37,15,,5,33019,1013,True,1459,LREM
1,Non soutenu,"M. Aubert,  M. Brun, M. Straumann, Mme Duby-Muller, M. Hetzel, M. Jean-Pierre Vigier, Mme Louwagie",27,15,,7,252,483,False,150,LR
2,Retiré avant séance,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, les membres du groupe Nouvelle Gauche",21,15,,31,254,2503,False,33,NG
1,Tombe,"M. Pellois,  Mme Melchior, Mme Le Meur, M. Bothorel, M. André, M. Berville, Mme Cloarec, M. Jacques, M. Le Bohec, M. Le Gac, Mme Le Feur, Mme Le Peih, Mme Maillart-Méhaignerie, M. Molac, M. Rouillard, Mme Tanguy",9,15,,18,33024,454,True,109,LREM
1,Rectifié,Mme Ménard,1,15,,1,23788,621,False,405,NI
1,Adopté,Mme Racon-Bouzon,10,15,,1,33026,2120,True,799,LREM
4,Tombe,M. Pupponi,24,15,,1,33027,537,False,349,NG
1,Tombe,"M. Corbière,  Mme Autain, M. Bernalicis, M. Coquerel, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",14,15,,17,33028,1415,False,195,LFI
2,Retiré,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin, M. Aviragnet, Mme Battistel, M. Bouillon, M. Jean-Louis Bricout, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Juanico, M. Jérôme Lambert, M. Le Foll, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, Mme Rabault, M. Saulignac, Mme Vainqueur-Christophe, M. Vallaud, Mme Victory",11,15,,30,33031,2386,False,238,NG
1,Adopté,M. Pietraszewski,27,15,,1,264,483,True,164,LREM
1,Adopté,"M. Vallaud,  Mme Vainqueur-Christophe, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",10,15,,31,267,865,False,128,NG
1,Adopté,le Gouvernement,10,15,gouvernement,1,268,343,True,257,gouvernement
1,Adopté,M. Lioger,2,15,,1,33038,32,True,102,LREM
2,Adopté,"Mme Pompili,  Mme Abba, M. Ardouin, Mme Cazarian, M. Chalumeau, Mme Chapelier, M. Fugit, M. Gaillard, M. Gouttefarde, Mme Guerel, Mme Hammerer, M. Haury, Mme Josso, Mme Lardet, M. Maire, Mme Marsaud, M. Nadot, M. Orphelin, Mme Panonacle, Mme Rossi, M. Testé, Mme Tuffnell, M. Zulesi",8,15,,23,33039,618,True,111,LREM
1,Adopté,le Gouvernement,27,15,gouvernement,1,273,1729,True,391,gouvernement
1,Adopté,"Mme Colboc,  M. Anglade, M. Attal, M. Léna&iuml;ck Adam, Mme Ali, Mme Amadou, Mme Bergé, M. Bois, Mme Brugnera, Mme Calvez, Mme Cazarian, Mme Charrière, Mme Charvier, M. Claireaux, M. Cormier-Bouligeon, Mme Jacqueline Dubois, Mme Frédérique Dumas, M. Freschi, M. Galbadon, M. Gérard, Mme Gomez-Bassac, M. Henriet, Mme Hérin, M. Kerlogot, Mme Lang, M. Le Bohec, Mme Liso, Mme M&ouml;rch, Mme Muschotti, Mme Piron, Mme Racon-Bouzon, M. Raphan, Mme Rilhac, Mme Rist, Mme Rixain, M. Cédric Roussel, M. Sorre, M. Testé, Mme Thill, M. Vignal, M. Ferrand, les membres du groupe La République en Marche",19,15,,41,33042,925,True,922,LREM
2,Tombe,"Mme Pau-Langevin,  M. Juanico, Mme Manin, Mme Victory, les membres du groupe Nouvelle Gauche",7,15,,4,33045,675,False,151,NG
1,Adopté,"Mme Moutchou, M. Vuilletet, Mme Abadie, Mme Avia, M. Boudié, Mme Braun-Pivet, Mme Chalas, Mme Degois, Mme Dubost, Mme Dubré-Chirat, M. Euzet, M. Eliaou, Mme Fajgeles, M. Fauvergue, Mme Forteza, M. Gauvain, Mme Guévenoux, M. Houbron, M. Houlié, Mme Kamowski, M. Matras, M. Mazars, M. Mis, M. Molac, M. Paris, M. Pont, M. Poulliat, M. Questel, M. Rebeyrotte, M. Rudigoz, M. Rupin, M. Terlier, Mme Thourot, M. Tourret, M. Valls, M. Villani, Mme Zannier, M. Ferrand, les membres du groupe La République en Marche",67,15,,36,33048,1064,True,139,LREM
1,Rectifié,"M. Hetzel,  M. Marleix, M. Straumann, M. Quentin, M. Dive, M. Menuel, Mme Bazin-Malgras, M. Furst, M. Gosselin, M. Bazin, M. Rémi Delatte, M. Reiss, M. Pierre-Henri Dumont, M. Goasguen",2,15,,14,282,264,False,708,LR
2,Retiré avant séance,"Mme Ménard, M. Collard",27,15,,2,283,657,False,29,NI
1,Adopté,"M. Dharréville,  M. Azerot, Mme Bello, M. Brotherson, M. Bruneel, Mme Buffet, M. Chassaigne, M. Dufrègne, Mme Faucillon, M. Jumel, M. Lecoq, M. Nilor, M. Peu, M. Fabien Roussel, M. Serville, M. Wulfranc",27,15,,16,288,370,False,147,GDR
1,Tombe,"Mme Faucillon,  Mme Buffet, Mme Bello, M. Brotherson, M. Bruneel, M. Chassaigne, M. Dharréville, M. Dufrègne, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Peu, M. Fabien Roussel, M. Serville, M. Wulfranc",14,15,,16,33057,788,False,89,GDR
1,Adopté,M. Pietraszewski,27,15,,1,290,32,True,119,LREM
1,Tombe,"Mme Faucillon,  Mme Buffet, Mme Bello, M. Brotherson, M. Bruneel, M. Chassaigne, M. Dharréville, M. Dufrègne, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Peu, M. Fabien Roussel, M. Serville, M. Wulfranc",14,15,,16,33062,777,False,112,GDR
1,Adopté,M. Pietraszewski,27,15,,1,295,32,True,116,LREM
1,Rectifié,"M. Hetzel,  M. Marleix, M. Straumann, M. Quentin, M. Dive, M. Menuel, Mme Bazin-Malgras, M. Furst, M. Gosselin, M. Bazin, M. Rémi Delatte, M. Reiss, M. Pierre-Henri Dumont, M. Goasguen, M. Lurton",2,15,,15,298,441,False,2035,LR
1,Adopté,Mme Racon-Bouzon,2,15,,1,33071,1173,True,601,LREM
1,Adopté,le Gouvernement,27,15,gouvernement,1,306,642,True,273,gouvernement
1,Tombe,"Mme Pau-Langevin,  M. Juanico, Mme Manin, Mme Victory, M. Saulignac, les membres du groupe Nouvelle Gauche",7,15,,5,33075,863,False,138,NG
1,Retiré avant séance,"Mme Ménard, M. Bompard",21,15,,2,308,657,False,29,NI
1,Retiré,"M. Sermier,  Mme Beauvais, M. Saddier, Mme Bassire, M. Brun",18,15,,5,309,870,False,180,LR
1,Adopté,Mme Racon-Bouzon,4,15,,1,33082,365,True,123,LREM
1,Tombe,"Mme Rubin,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, M. Ruffin, Mme Taurine",13,15,,17,33083,429,False,218,LFI
1,Non soutenu,M. Quatennens,27,15,,1,318,762,False,280,LFI
1,Rectifié,le Gouvernement,2,15,gouvernement,1,321,3044,True,250,gouvernement
1,Non soutenu,Mme Dubié,27,15,,1,322,312,False,29,NI
1,Adopté,Mme Fabre,100,15,,1,33092,417,True,211,LREM
1,Rectifié,"M. Dharréville,  M. Azerot, Mme Bello, M. Brotherson, M. Bruneel, Mme Buffet, M. Chassaigne, M. Dufrègne, Mme Faucillon, M. Jumel, M. Lecoq, M. Nilor, M. Peu, M. Fabien Roussel, M. Serville, M. Wulfranc",3,15,,16,325,368,False,407,GDR
1,Adopté,Mme Fabre,100,15,,1,33095,735,True,209,LREM
1,Tombe,"M. Corbière,  Mme Autain, M. Bernalicis, M. Coquerel, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",7,15,,17,33096,556,False,216,LFI
1,Adopté,le Gouvernement,28,15,gouvernement,1,33103,2449,True,1490,gouvernement
2,Non soutenu,Mme Dubié,27,15,,1,336,1180,False,30,NI
1,Non soutenu,"Mme Faure-Muntian,  M. Leclabart, M. Besson-Moreau, M. Marilossian, M. Cazenove, M. Chalumeau, M. Kokouendo, Mme Toutut-Picard, Mme Cazebonne, M. Galbadon, Mme Beaudouin-Hubiere, Mme Hennion, M. Vignal, Mme De Temmerman, M. Claireaux, M. Bois, Mme Michel, Mme Kuric, M. Morenas, Mme Fontenel-Personne, M. Saint-Martin, Mme Gomez-Bassac",20,15,,22,33109,737,True,372,LREM
1,Adopté,M. Pietraszewski,21,15,,1,342,50,True,101,LREM
1,Adopté,"M. Nogal,  Mme de Lavergne, M. Damien Adam, M. Anato, M. Besson-Moreau, Mme Bessot Ballot, Mme Beaudouin-Hubiere, Mme Blanc, M. Blein, M. Bothorel, Mme Brunet, M. Cazenove, M. Cellier, Mme Crouzet, M. Daniel, M. Delpon, M. Démoulin, Mme Do, Mme Faure-Muntian, Mme Hammerer, Mme Hennion, M. Huppé, M. Kasbarian, Mme Le Meur, Mme Lebec, M. Lescure, Mme Limon, M. Martin, Mme Melchior, M. Moreau, Mme O'Petit, Mme Oppelt, Mme Petel, M. Potterie, M. Sempastous, M. Sommer, Mme Tiegna, M. Ferrand, les membres du groupe La République en Marche",14,15,,37,33113,777,True,3981,LREM
1,Adopté,M. Pietraszewski,21,15,,1,346,32,True,116,LREM
1,Adopté,Mme Fabre,100,15,,1,33116,32,True,105,LREM
1,Tombe,"Mme Faure-Muntian,  M. Leclabart, M. Besson-Moreau, M. Marilossian, M. Cazenove, M. Chalumeau, M. Kokouendo, Mme Toutut-Picard, Mme Cazebonne, M. Galbadon, Mme Beaudouin-Hubiere, Mme Hennion, M. Vignal, Mme De Temmerman, M. Claireaux, M. Bois, Mme Michel, Mme Kuric, M. Morenas, Mme Fontenel-Personne",14,15,,20,33120,1457,True,509,LREM
1,Tombe,"Mme Faucillon,  Mme Buffet, M. Bruneel, M. Chassaigne, M. Dharréville, Mme Bello, M. Brotherson, M. Serville, Mme Kéclard-Mondésir, M. Nilor, M. Dufrègne, M. Jumel, M. Lecoq, M. Peu, M. Fabien Roussel, M. Wulfranc",14,15,,16,33121,1468,False,50,GDR
1,Tombe,Mme Bareigts,24,15,,1,33126,2214,False,110,NG
1,Retiré avant séance,M. Lioger,37,15,,1,33127,32,True,146,LREM
1,Retiré,Mme Kuster,19,15,,1,33128,43,False,368,LR
1,Adopté,"M. Mignola,  M. Balanant, Mme Bannier, M. Barrot, Mme Benin, M. Berta, M. Bolo, M. Bourlanges, M. Bru, M. Cubertafon, Mme Darrieussecq, Mme de Sarnez, Mme de Vaucouleurs, Mme Deprez-Audebert, M. Duvergé, Mme El Ha&iuml;ry, Mme Elimas, Mme Essayan, M. Fanget, M. Fesneau, Mme Florennes, M. Fuchs, Mme Gallerneau, M. Garcia, M. Hammouche, M. Isaac-Sibille, Mme Jacquier-Laforge, M. Joncour, M. Lagleize, M. Laqhila, Mme Lasserre-David, M. Latombe, Mme Luquet, M. Mathiasin, M. Mattei, Mme Mette, M. Michel-Kleisbauer, M. Millienne, M. Pahun, M. Frédéric Petit, Mme Maud Petit, Mme Poueyto, M. Ramos, M. Thierry Robert, M. Turquois, Mme Vichnievsky, M. Waserman",21,15,,47,362,1358,True,116,MODEM
1,Adopté,Mme Fabre,100,15,,1,33134,735,True,244,LREM
1,Adopté,le Gouvernement,24,15,gouvernement,1,33148,479,True,333,gouvernement
1,Tombe,"Mme Faure-Muntian,  M. Leclabart, M. Besson-Moreau, M. Marilossian, M. Cazenove, M. Chalumeau, M. Kokouendo, Mme Toutut-Picard, Mme Cazebonne, M. Galbadon, Mme Beaudouin-Hubiere, Mme Hennion, M. Vignal, Mme De Temmerman, M. Claireaux, M. Bois, Mme Michel, Mme Kuric, M. Morenas, Mme Fontenel-Personne",14,15,,20,33149,1457,True,463,LREM
1,Tombe,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Aviragnet, Mme Battistel, M. Bouillon, M. Jean-Louis Bricout, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, M. Jérôme Lambert, M. Le Foll, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, Mme Rabault, M. Saulignac, Mme Vainqueur-Christophe, M. Vallaud, Mme Victory",14,15,,30,33150,858,False,426,NG
1,Adopté,Mme Fabre,23,15,,1,33151,32,True,248,LREM
1,Adopté,M. Taché,5,15,,1,33152,32,True,113,LREM
2,Non soutenu,"Mme Anthoine, Mme Bazin-Malgras",35,15,,2,33153,1108,False,666,LR
6,Irrecevable,Mme Colboc,26,15,,1,33154,,True,74,LREM
1,Adopté,"M. Mignola,  M. Balanant, Mme Bannier, M. Barrot, Mme Benin, M. Berta, M. Bolo, M. Bourlanges, M. Bru, M. Cubertafon, Mme Darrieussecq, Mme de Sarnez, Mme de Vaucouleurs, Mme Deprez-Audebert, M. Duvergé, Mme El Ha&iuml;ry, Mme Elimas, Mme Essayan, M. Fanget, M. Fesneau, Mme Florennes, M. Fuchs, Mme Gallerneau, M. Garcia, M. Hammouche, M. Isaac-Sibille, Mme Jacquier-Laforge, M. Joncour, M. Lagleize, M. Laqhila, Mme Lasserre-David, M. Latombe, Mme Luquet, M. Mathiasin, M. Mattei, Mme Mette, M. Michel-Kleisbauer, M. Millienne, M. Pahun, M. Frédéric Petit, Mme Maud Petit, Mme Poueyto, M. Ramos, M. Thierry Robert, M. Turquois, Mme Vichnievsky, M. Waserman",27,15,,47,388,893,True,188,MODEM
1,Adopté,Mme Fabre,40,15,,1,33158,34,True,317,LREM
1,Non soutenu,"M. Cinieri,  M. Hetzel, Mme Bonnivard, Mme Louwagie, Mme Beauvais, M. de Ganay, M. Straumann, M. Ferrara",35,15,,8,33160,1492,False,30,LR
3,Non soutenu,Mme Benin,7,15,,1,33161,380,True,29,MODEM
2,Non soutenu,"M. Chassaigne,  M. Peu, Mme Bello, M. Brotherson, M. Bruneel, Mme Buffet, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville, M. Wulfranc",35,15,president_groupe,16,33162,528,False,29,GDR
1,Adopté,"M. Cherpion,  M. Jacob, M. Abad, Mme Anthoine, M. Aubert, Mme Bassire, M. Bazin, Mme Bazin-Malgras, Mme Beauvais, Mme Bonnivard, M. Bony, M. Boucard, M. Bouchet, Mme Valérie Boyer, M. Breton, M. Brochand, M. Brun, M. Carrez, M. Cattin, M. Cinieri, M. Ciotti, M. Cordier, Mme Corneloup, M. Cornut-Gentille, Mme Dalloz, M. Dassault, M. de Ganay, M. de la Verpillière, M. Deflesselles, M. Rémi Delatte, M. Descoeur, M. Di Filippo, M. Diard, M. Dive, M. Door, Mme Marianne Dubois, Mme Duby-Muller, M. Pierre-Henri Dumont, M. Fasquelle, M. Ferrara, M. Forissier, M. Furst, M. Gaultier, Mme Genevard, M. Goasguen, M. Gosselin, M. Grelier, Mme Guion-Firmin, M. Herbillon, M. Hetzel, M. Huyghe, M. Kamardine, Mme Kuster, Mme Lacroute, M. Larrivé, M. Le Fur, Mme Le Grip, M. Leclerc, Mme Levy, M. Lorion, Mme Louwagie, M. Lurton, M. Emmanuel Maquet, M. Marleix, M. Marlin, M. Masson, M. Menuel, Mme Meunier, M. Minot, M. Nury, M. Parigi, M. Pauget, M. Peltier, M. Perrut, Mme Poletti, M. Pradié, M. Quentin, M. Ramadier, Mme Ramassamy, M. Reda, M. Reiss, M. Reitzer, M. Reynès, M. Rolland, M. Saddier, M. Schellenberger, M. Sermier, M. Straumann, Mme Tabarot, M. Taugourdeau, M. Teissier, Mme Trastour-Isnart, Mme Valentin, M. Vatin, M. Verchère, M. Viala, M. Vialay, M. Jean-Pierre Vigier, M. Viry, M. Woerth",27,15,,100,395,682,False,218,LR
8,Non soutenu,M. Blanchet,8,15,,1,33164,814,True,29,LREM
1,Retiré,Mme Fabre,138,15,,1,33165,502,True,203,LREM
1,Retiré avant séance,le Gouvernement,51,15,gouvernement,1,33166,954,True,672,gouvernement
1,Retiré,"M. Lagleize,  M. Bolo, Mme Deprez-Audebert, M. Mathiasin, M. Ramos, M. Turquois, M. Barrot, Mme Elimas, Mme Florennes, M. Garcia, M. Lainé, Mme Lasserre-David, M. Mignola, M. Pahun, Mme Poueyto, M. Thierry Robert, M. Balanant, Mme Bannier, Mme Benin, M. Berta, M. Bourlanges, M. Bru, M. Cubertafon, Mme de Sarnez, Mme de Vaucouleurs, M. Duvergé, Mme El Ha&iuml;ry, Mme Essayan, M. Fanget, M. Fesneau, M. Fuchs, Mme Gallerneau, M. Hammouche, M. Isaac-Sibille, Mme Jacquier-Laforge, M. Joncour, M. Laqhila, M. Latombe, Mme Luquet, M. Mattei, Mme Mette, M. Michel-Kleisbauer, M. Millienne, M. Frédéric Petit, Mme Maud Petit, Mme Vichnievsky, M. Waserman",35,15,,47,33167,975,True,221,MODEM
1,Adopté,M. Taché,1,15,,1,33168,46,True,128,LREM
1,Non soutenu,M. Vatin,153,15,,1,38296,314,False,129,LR
1,Non soutenu,"M. Nilor,  Mme Bello, M. Brotherson, M. Bruneel, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Peu, M. Fabien Roussel, M. Serville, M. Wulfranc, M. Mathiasin",10,15,,17,33171,1294,False,168,"GDR,MODEM"
1,Adopté,Mme Fabre,3,15,,1,33172,32,True,108,LREM
2,Irrecevable,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",4,15,,16,33173,,False,74,GDR
1,Adopté,Mme Fabre,138,15,,1,33174,298,True,131,LREM
2,Non soutenu,"Mme Valetta Ardisson,  M. Blanchet, M. Fiévet, M. Marilossian, Mme Janvier, M. Matras, Mme Guerel, Mme Cazebonne, M. Ardouin, Mme Gaillot, M. Bois, M. Cédric Roussel, M. Trompille, M. Belhaddad, M. Delpon",14,15,,15,33175,1069,True,554,LREM
1,Adopté,M. Pietraszewski,21,15,,1,409,32,True,121,LREM
1,Adopté,"Mme Grandjean,  M. Pietraszewski, Mme Bagarry, M. Belhaddad, M. Borowczyk, Mme Bourguignon, Mme Brocard, M. Chiche, Mme Cloarec, M. Da Silva, M. Marc Delatte, Mme Dufeu Schubert, Mme Fontaine-Domeizel, Mme Gaillot, Mme Granjus, Mme Iborra, Mme Janvier, Mme Khattabi, M. Laabid, Mme Lazaar, Mme Lecocq, M. Maillard, M. Mesnier, M. Michels, Mme Valérie Petit, Mme Peyron, Mme Pitollat, Mme Mireille Robert, Mme Romeiro Dias, Mme Tamarelle-Verhaeghe, M. Taquet, M. Touraine, Mme Toutut-Picard, M. Véran, Mme Vidal, Mme Vignon, Mme Wonner, M. Ferrand, les membres du groupe La République en Marche",1,15,,38,33178,1227,True,146,LREM
2,Irrecevable,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",52,15,,16,33179,,False,74,GDR
1,Tombe,"M. Abad,  M. Bazin, M. Le Fur, M. Brun, M. de Ganay, M. Straumann, Mme Bonnivard, M. Ciotti, M. Leclerc, Mme Bassire, Mme Valérie Boyer, Mme Louwagie, Mme Levy, M. Reda, M. de la Verpillière, M. Fasquelle, Mme Beauvais, M. Descoeur, M. Masson, M. Ferrara, M. Viala, Mme Lacroute, Mme Le Grip",42,15,,23,33180,1404,False,251,LR
1,Adopté,Mme Elimas,5,15,,1,33181,32,True,101,MODEM
2,Irrecevable,M. Taché,19,15,,1,33182,,True,74,LREM
2,Tombe,"M. Abad,  M. Bazin, M. Le Fur, M. Brun, M. de Ganay, M. Straumann, Mme Bonnivard, M. Ciotti, M. Leclerc, M. Saddier, Mme Bassire, Mme Valérie Boyer, Mme Louwagie, Mme Levy, M. Reda, M. de la Verpillière, M. Fasquelle, Mme Beauvais, M. Descoeur, M. Masson, M. Ferrara, M. Viala, Mme Lacroute, Mme Le Grip",42,15,,24,33183,127,False,196,LR
1,Retiré,"Mme Khattabi,  M. Perrot, M. Véran, Mme Wonner, M. Paris, Mme Brulebois, M. Martin, Mme Mireille Robert, M. Rebeyrotte, M. Claireaux, M. Morenas",6,15,,11,33185,2834,True,2672,LREM
1,Irrecevable,"Mme Magnier,  M. Benoit, Mme Auconie, M. Bournazel, M. Guy Bricout, M. Charles de Courson, M. Demilly, Mme Descamps, M. Dunoyer, M. Favennec Becot, Mme Firmin Le Bodo, M. Gomès, M. Meyer Habib, M. Herth, M. Jégo, M. Lagarde, M. Ledoux, M. Leroy, M. Morel-À-L'Huissier, M. Pancher, M. Riester, Mme Sage, Mme Sanquer, M. Vercamer, M. Philippe Vigier, M. Villiers, M. Warsmann, M. Zumkeller",1,15,,28,33186,,False,74,UAI
1,Non soutenu,"Mme Le Pen,  M. Aliot, M. Bilde, M. Chenu, M. Collard, M. Pajot",102,15,,6,38299,302,False,96,NI
1,Adopté,Mme Fabre,41,15,,1,33188,32,True,125,LREM
7,Non soutenu,M. Jean-Louis Bricout,42,15,,1,33189,1473,False,29,NG
2,Non soutenu,M. Perrut,10,15,,1,33191,682,False,154,LR
1,Non soutenu,M. Bompard,10,15,,1,425,780,False,29,NI
1,Adopté,M. Gérard,35,15,,1,33194,600,True,332,LREM
4,Irrecevable,"M. El Guerrab,  M. Pancher, M. Acquaviva, M. Castellani, M. Colombani",12,15,,5,33195,,False,74,"NI,UAI"
1,Non soutenu,M. Cabaré,20,15,,1,33196,1190,True,283,LREM
6,Tombe,"M. Descoeur,  M. Leclerc, M. Emmanuel Maquet, M. Jean-Pierre Vigier",42,15,,4,33197,928,False,456,LR
